"","album_type","album_release_date","album_release_year","danceability","energy","key","speechiness","valence","tempo","track_id","artists","duration_ms","track_name","album_name","mode_name","key_mode","artist_ids","track_popularity"
"474","single","2017-04-07",2017,0.713,0.952,7,0.108,0.571,105.981,"7ggff9uRIDrDelWpwlUhSs","J Balvin;Pitbull;Camila Cabello",195040,"Hey Ma (with J Balvin & Pitbull feat. Camila Cabello)","Hey Ma (with J Balvin & Pitbull feat. Camila Cabello)","major","G major","1vyhD5VmyZ7KMfW5gqLgo5;0TnOYISbd1XYRBk9myaseg;4nDoRrQiYLoBzwC5BhVJzF",29
"475","single","2017-04-07",2017,0.713,0.952,7,0.108,0.571,105.981,"1XlpaijGmAY0pWe16oucrC","J Balvin;Pitbull;Camila Cabello",195040,"Hey Ma (with J Balvin & Pitbull feat. Camila Cabello)","Hey Ma (with J Balvin & Pitbull feat. Camila Cabello)","major","G major","1vyhD5VmyZ7KMfW5gqLgo5;0TnOYISbd1XYRBk9myaseg;4nDoRrQiYLoBzwC5BhVJzF",49
"476","single","2017-04-06",2017,0.714,0.944,7,0.12,0.572,105.992,"44w99ojqUCx9s1NXBpx7VW","J Balvin;Pitbull;Camila Cabello",195040,"Hey Ma (with J Balvin & Pitbull feat. Camila Cabello)","Hey Ma (with J Balvin & Pitbull feat. Camila Cabello)","major","G major","1vyhD5VmyZ7KMfW5gqLgo5;0TnOYISbd1XYRBk9myaseg;4nDoRrQiYLoBzwC5BhVJzF",42
"477","single","2017-03-17",2017,0.704,0.691,6,0.158,0.427,143.982,"5lhcHMDQpNwhM62lSOrvLf","Chris Jedi;J Balvin;Ozuna;Arcangel",270493,"Ahora Dice","Ahora Dice","major","F# major","0qTZZWLzuD59Un5r1speHm;1vyhD5VmyZ7KMfW5gqLgo5;1i8SpTcr7yvPOmcqrbnVXY;4SsVbpTthjScTS7U2hmr1X",76
"478","single","2017-03-10",2017,0.696,0.963,9,0.171,0.507,106.001,"3p15bFaRq9daEEkHJhdJkv","Pitbull;J Balvin;Camila Cabello",194880,"Hey Ma (feat. Camila Cabello) - Spanish Version","Hey Ma (feat. Camila Cabello)","minor","A minor","0TnOYISbd1XYRBk9myaseg;1vyhD5VmyZ7KMfW5gqLgo5;4nDoRrQiYLoBzwC5BhVJzF",9
"479","single","2017-03-10",2017,0.696,0.963,9,0.171,0.507,106.001,"70A7mxadeHF2RBnO9sgaT0","Pitbull;J Balvin;Camila Cabello",194880,"Hey Ma (feat. Camila Cabello) - Spanish Version","Hey Ma (feat. Camila Cabello)","minor","A minor","0TnOYISbd1XYRBk9myaseg;1vyhD5VmyZ7KMfW5gqLgo5;4nDoRrQiYLoBzwC5BhVJzF",29
"480","single","2017-03-10",2017,0.694,0.957,9,0.171,0.505,106.002,"6DRGwsUFQrNerxRexK7KMB","Pitbull;J Balvin;Camila Cabello",194880,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello)","Hey Ma (with Pitbull & J Balvin feat. Camila Cabello)","minor","A minor","0TnOYISbd1XYRBk9myaseg;1vyhD5VmyZ7KMfW5gqLgo5;4nDoRrQiYLoBzwC5BhVJzF",65
"481","single","2017-03-10",2017,0.694,0.957,9,0.171,0.505,106.002,"4X2fkLWuleECUWrhpZ2yaQ","Pitbull;J Balvin;Camila Cabello",194880,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello)","Hey Ma (with Pitbull & J Balvin feat. Camila Cabello)","minor","A minor","0TnOYISbd1XYRBk9myaseg;1vyhD5VmyZ7KMfW5gqLgo5;4nDoRrQiYLoBzwC5BhVJzF",43
"482","single","2017-03-09",2017,0.489,0.962,0,0.215,0.518,104.563,"2Vdub5mY4lad7w64bFPUez","Pitbull;J Balvin;Camila Cabello",194941,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello)","Hey Ma (with Pitbull & J Balvin feat. Camila Cabello)","major","C major","0TnOYISbd1XYRBk9myaseg;1vyhD5VmyZ7KMfW5gqLgo5;4nDoRrQiYLoBzwC5BhVJzF",55
"483","single","2017-03-03",2017,0.718,0.46,3,0.0711,0.52,121.927,"2joKSGkqac0LIwYG9Ghrwq","J Balvin;Bad Bunny",243560,"Si Tu Novio Te Deja Sola","Si Tu Novio Te Deja Sola","minor","D# minor","1vyhD5VmyZ7KMfW5gqLgo5;4q3ewBCX7sLwd24euuV69X",75
"484","single","2016-05-06",2016,0.799,0.897,10,0.093,0.778,89.031,"1nREemA8Z62GHi4oOUuq6f","J Balvin",209600,"Bobo","Bobo","major","A# major","1vyhD5VmyZ7KMfW5gqLgo5",49
"485","single","2016-02-19",2016,0.548,0.787,5,0.0543,0.932,179.942,"5vUOGMgIiQDcaaVBsgpwGM","J Balvin",175533,"Ginza - Cumbia Remix","Ginza (The Remixes)","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5",26
"486","single","2016-02-19",2016,0.782,0.855,5,0.161,0.871,102.011,"5vsFDSa32oRlLE3VrOwhmT","J Balvin;Yandel;Farruko;Nicky Jam;De La Ghetto;Daddy Yankee;Zion;Arcangel",392586,"Ginza - Remix","Ginza (The Remixes)","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5;0eHQ9o50hj6ZDNBt6Ys1sD;329e4yvIujISKGKz1BZZbO;1SupJlEpv7RS2tPNRaHViT;3EiLUeyEcA6fbRPSHkG5kb;4VMYDCV2IEDYJArk749S6m;1pgDilWYDWLoOgGjf1iHNu;4SsVbpTthjScTS7U2hmr1X",37
"487","single","2016-02-19",2016,0.709,0.843,10,0.244,0.696,104.965,"5Oi92cMFMqGGVUeCtmcnIS","J Balvin",162773,"Ginza - Atellagali In Da House Remix","Ginza (The Remixes)","minor","A# minor","1vyhD5VmyZ7KMfW5gqLgo5",17
"488","single","2015-12-18",2015,0.71,0.88,5,0.211,0.826,102.166,"1tJw60G9KHl7fYVdQ2JDgo","J Balvin;Yandel;Farruko;Nicky Jam;De La Ghetto;Daddy Yankee;Zion;Arcangel;Sky Rompiendo;Alejandro ""Mosty"" Patiño",373960,"Ginza - Remix","Ginza (Remix)","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5;0eHQ9o50hj6ZDNBt6Ys1sD;329e4yvIujISKGKz1BZZbO;1SupJlEpv7RS2tPNRaHViT;3EiLUeyEcA6fbRPSHkG5kb;4VMYDCV2IEDYJArk749S6m;1pgDilWYDWLoOgGjf1iHNu;4SsVbpTthjScTS7U2hmr1X;51XrH5fQP2oIQynuKxSWcW;4iDI9qh9SzcTm6vZeTT258",62
"489","single","2015-11-11",2015,0.673,0.869,10,0.237,0.675,104.801,"5MaIREuFJSPgk7CcS8uXoh","J Balvin",162973,"Ginza - Atellagali In Da House Remix","Ginza (Atellagali In Da House Remix)","minor","A# minor","1vyhD5VmyZ7KMfW5gqLgo5",32
"490","single","2015-02-12",2015,0.718,0.801,1,0.0809,0.884,173.959,"3LCmYQ43vmthxFdE2IrfQi","J Balvin;Nicky Jam;French Montana",296426,"Ay Vamos - Remix","Ay Vamos (Remix)","minor","C# minor","1vyhD5VmyZ7KMfW5gqLgo5;1SupJlEpv7RS2tPNRaHViT;6vXTefBL93Dj5IqAWq6OTv",48
"491","single","2012-06-02",2012,0.821,0.756,8,0.229,0.49,92.01,"2CpjpJVnVztu3hzskxid4I","J Balvin;Maluma;Reykon;Dragon & Caballero;Jay y el Punto;Kevin Roldan",365296,"Con Flow Mátalo","Con Flow Mátalo","major","G# major","1vyhD5VmyZ7KMfW5gqLgo5;1r4hJ1h58CWwUQe3MxPuau;3PAwspMN27PDm81WwXDsMf;4uRH0vTYaGWjG1MK8K8RPE;3NOdPmpix7Jh3q1NEfw7bE;1RBzGO6Nm3uyhUSxP7EDWO",25
"492","single","2011-05-09",2011,0.755,0.895,0,0.141,0.848,97.986,"0gHSFpCQZmZ1LwPHQpzn6T","J Balvin",245554,"Sin Compromiso (feat. Jowell Y Randy)","Sin Compromiso (feat. Jowell Y Randy) - Single","major","C major","1vyhD5VmyZ7KMfW5gqLgo5",43
